id_str,user,tweet,created
1516353157001277442,PAPANYAABANGADEK,"b'Presiden wakakak land, malah minta 3 periode !!! Cemen ini presidennya sri lanka... https://t.co/BivykxiNaF'",04/19/2022 09:48:59
1516351678735290368,Fauzan Samsuri,"b'@geloraco Dia kan menteri, tdk ada visi misi menteri, yg ada visi misi presiden. Berarti klo ada menteri bicara 3 periode atau penundaan pemilu berarti itu dari presiden. Ya nggak sih???'",04/19/2022 09:43:07
1516351366377394178,TERSERAH LO DAH,"b""@WartoYudo @__AnakKolong Selama ini teriak2 presiden 3 periode cuma tes ombak, g taunya ngarep pingin maju lagi. Jebule pengen 'tanduk'""",04/19/2022 09:41:52
1516349136001396738,indri Yahya⚘🇮🇩🕊,"b'Jadi tau ya, siapa yang pengen maju ke 3 kalinya?\xf0\x9f\xa4\xaa\nGa perlu sesumbar kalahkan Jokowi, diatas langit masih ada langit. \nLagian pak @jokowi\nGa minat nyapres.\n\nWacana Presiden 3 Periode Masih Bergulir, Hasil Survei: SBY akan Maju Pilpres dan Kalahkan Jokowi\nhttps://t.co/VD9lZlrorl'",04/19/2022 09:33:01
1516347768620601348,EL,b'Berulang kali Presiden @jokowi nyatakan menolak wacana penambahan masa jabatan Presiden 3 Periode https://t.co/yBIbIyqN0L',04/19/2022 09:27:35
1516347266319073282,#BUMNGATE,b'*HANCUR NEGERIKU HANCUR BANGSAKU HANCUR AGAMAKU... DI BUMI ALLAH INI di Bumi Para Sultan Sultan Islam... Di Bumi Kaum Muslimin. ber bagai cara di tempuhnya agar bisa berkuasa lagi Jadi Presiden 3 periode.  #JokowiLuhutTiraniPenindas https://t.co/l8HaFJODC2',04/19/2022 09:25:35
1516346954896519170,Capres Idaman,b'Presiden @jokowi kembali tegaskan menolak Wacana 3 Periode https://t.co/vqkGWP7jUk',04/19/2022 09:24:21
1516346648342925319,Dimas Putra Rizkia,b'@donosworo suwe suwe dadi presiden 3 periode',04/19/2022 09:23:07
1516346240518483968,Cinnamon_irish,b'@dessysoemarko_ Ooh.. Begitu yaa... Presiden tak punya hati minta dukungan 3 periode.',04/19/2022 09:21:30
1516345375409410052,Ardian,b'Salah satu jurus untuk memperpanjang masa jabatan presiden atau 3 periode adalah menambah hutang sebanyak banyaknya.  Siapa berani maju menggantikan sama dgn bunuh diri.',04/19/2022 09:18:04
1516340744583192581,TRENDING ISSUE,"b'Pantesn si AHY msh berisik mslh 3 periode, trus lempar bola panas klo rakyat msh mau SBY jd Presiden - duarrr dia maju pilpres..\n.\nGakan semudah itu Ah Hah Yee..\nKlo saran gw, better lu cari kerjaan biar gak dikira miara babi ngepet - kerja kagak tapi duit muncrat mulu, yekann.. https://t.co/USNNPMc47e'",04/19/2022 08:59:40
1516340138531454977,"terus semangat,semangat terus","b'@Stevaniehuangg Orang yg begini yg hrs ditangkap krn melangkahi UU  yg sdh ditetapkan pemilu hrs tepat waktu tdk boleh molor apalagi ditunda,gak sadar demo di-mana2 krn dipicu oleh elit pemilu ditunda atau presiden 3 periode mikirrr....'",04/19/2022 08:57:15
1516337947078889474,BOCAHくコ:彡LAMONGAN🇮🇩®️♥️,"b'Wacana Presiden 3 Periode Masih Bergulir, Hasil Survei: SBY akan Maju Pilpres dan Kalahkan Jokowi https://t.co/AVBPdJbkgz'",04/19/2022 08:48:33
1516334416330514434,Sitoaewis,"b'Wacana PRESIDEN 3 PERIODE Bukan Bergulir,,,\nTapi emg sengaja DI-GULIR-KAN agar tetap menggelinding sampai Pemerintahan Jokowi Terguling.\n\nMenurut anda...??? https://t.co/0dxRxfx4Bs https://t.co/1PQDud4Exk'",04/19/2022 08:34:31
1516334020308529155,majulah_indonesiakuu,b'Aksi 21 April Hanyalah Aksi Dari Pihak Yang Berkepentingan\nPresiden Sudah Jelas Menolak 3 Periode https://t.co/WOZ5irUFgy',04/19/2022 08:32:57
1516331348058771458,Jhon Soon,b'Aksi 21 April Hanyalah Aksi Dari Pihak Yang Berkepentingan\nPresiden Sudah Jelas Menolak 3 Periode https://t.co/S4qWeoKMYM',04/19/2022 08:22:20
1516331250956439552,Nurul Nazihah,b'Aksi 21 April Hanyalah Aksi Dari Pihak Yang Berkepentingan\nPresiden Sudah Jelas Menolak 3 Periode https://t.co/HFDlLHrioE',04/19/2022 08:21:56
1516325087351214081,R.M Dani,"b'@KRMTRoySuryo2 Apapun soal big data,pilpres tetap 2024 setelah itu disusun utk masa jabatan presiden 3 periode atau saat ini disusun rencana masa jabatan presiden 3 periode tmt 2024,alasannya agar tdk ada kesan mengada ada.'",04/19/2022 07:57:27
1516319053421424641,Achmad Misrin,"b'sy ttp ""hormat"" kpd BEM SI &amp; gerakkan mahasiswa 2022 yg tlh menyuarakan jeritan rakyat atas kenaikkan harga kebutuhan pokok,penolakan wacana penundaan pemilu &amp; wacana jabatn presiden 3 periode. banyak orang membully saat ia sedikit berstatemen dlm forum diskusi hotman paris https://t.co/Jq3HefBmjQ'",04/19/2022 07:33:28
1516318643126431757,PDI Perjuangan,b'Dirinya menyampai sikapnya tidak setuju dengan wacana perpanjangan jabatan presiden menjadi 3 periode tersebut dan bahkan adanya wacana penundaan pemilu serentak Tahun 2024 mendatang.',04/19/2022 07:31:51
1516318640215576578,PDI Perjuangan,"b'Beredarnya wacana penundaan pemilihan umum (Pemilu) serentak tahun 2024 hingga perpanjangan masa jabatan presiden menjadi 3 periode yang menjadi pro dan kontra dikalangan masyarakat maupun berbagai kalangan saat ini turut di tanggapi oleh Ketua DPRD Kalteng, Wiyatno. https://t.co/soNj4nT93c'",04/19/2022 07:31:50
1516317877745651717,theDOC,"b'@__AnakKolong Oh dia to yang ngebet maju jadi Presiden lagi, mbok terus terang dari kemarin daripada menyebar iso Pak De Jokowi yg pengin 3 periode. \xf0\x9f\xa4\xab\xf0\x9f\xa4\xab\xf0\x9f\xa4\xab'",04/19/2022 07:28:48
1516316692666011648,ㅎㅅㅎ,"b'i mean kan pernyataan presiden udah dari lama bilang kalau menolak 3 periode, so yg mau di-demo-in apa gitu loh? kalo minyak ya itu demo sama swasta! karna pemerintah udh ngambil kebijakan harga migor 14k seliter tp swastanya ga mau rugi makanya diimpor semua.'",04/19/2022 07:24:05
1516314991636660228,faisal rahman,b'@NegaraTerbaru @jokowi @KING__VADUKA @AcehSelatanSatu @HeriSuwondo2 @IMCMushroom @Catatan_ali7 @endaarsyad Sebaiknya Luhut segera dipecat sebagai bentuk keseriusan @jokowi dalam menolak Penundaan Pemilu dan Presiden 3 Periode.',04/19/2022 07:17:20
1516314837659578373,ㅎㅅㅎ,b'gila gue ga kepikiran dong kalo demo mahasiswa tentang presiden 3 periode ada politisi yg jadi kompor di belakangnya \xf0\x9f\x98\x83\xf0\x9f\x98\x83\n\nmindblowing bgt liat hotroom',04/19/2022 07:16:43
1516314605693603841,L4w4n_Intoler4ns1,"b'@ganafmargi Dan beruntungnya gw hanya pemilih masbro, dan juga menolak usulan 3 periode...bagi gw boleh aja mau buat presiden bisa 3 periode dgn amandemen, tapi tdk utk pemerintahan sekarang melainkan Presiden ke depannya.'",04/19/2022 07:15:48
1516314105111449604,Berkoalisi Dengan Rakyat {RicKY Kurniawan},b'Wacana Penundaan Pemilu &amp; Presiden 3 Periode jelas menabrak konstitusi kita.\n\nPengkhianatan terhadap cita cita Reformasi kita yg sudah diperjuangkan dgn darah &amp; airmata https://t.co/EeiQChhOzl',04/19/2022 07:13:49
1516310426455212033,AirinAirin_NZ,"b'Tiba\xc2\xb2 saya Membayangkan saat Debat..\nJokowi Bertanya pada SBY soal Hambalang..\nKira\xc2\xb2 apa Jawaban @SBYudhoyono \xf0\x9f\xa4\xa3\n\xe2\x80\xa2\nWacana Presiden 3 Periode Masih Bergulir, Hasil Survei: SBY akan Maju Pilpres dan Kalahkan Jokowi\n\xe2\x80\xa2\n https://t.co/WcLID3bTki'",04/19/2022 06:59:12
1516309478110826498,Sarining Bumi,b'@soen_cak https://t.co/h6k4Vw9MKX\n\nMungkin lg promosikan bapaknya',04/19/2022 06:55:25
1516306933590142976,6TA6EL 4K4HAN.🎯♥️,b'JANGAN2 PDEMOKRAT YG INGIN JABATAN PRESIDEN 3 PERIODE DGN MENGAMENDEMEN UU.JEBAKAN KUBANGAN KERBAU. https://t.co/XsTcFNU7IQ',04/19/2022 06:45:19
1516305245604761602,Diana Amfeto,b'Separah inikah budaya literasi kita. Presiden sudah sampaikan mengenai jabatannya bukan 3 periode https://t.co/Q8Thbo2nku',04/19/2022 06:38:36
1516304662026080257,Diana Amfeto,b'Tolak aksi demo. Bukan tolak presiden 3 periode https://t.co/SosT5k6r57',04/19/2022 06:36:17
1516304561744805888,FB: narkosun,"b'Apa masih laku?? \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\n\nWacana Presiden 3 Periode Masih Bergulir, Hasil Survei: SBY akan Maju Pilpres dan Kalahkan Jokowi\n\n https://t.co/aAB9LneMqU'",04/19/2022 06:35:53
1516303866999951364,Panggil aja Purbo,b'Padahal udah kejadian jualan pak presiden sampe 3 periode \xf0\x9f\x98\x8a https://t.co/m9HM7GWyiW',04/19/2022 06:33:08
1516303234046263297,WonderfullPapua,b'@sasasayatusa_ Semua masyarakat mencintai Pak Presiden Jokowi. Semoga Pak Presiden Jokowi bisa lanjut 3 periode. Aamiin',04/19/2022 06:30:37
1516302559404871682,detikcom,"b'Kaesang buka-bukaan soal sang ayah, Jokowi, rencana usai mundur dari presiden dan tanggapannya terkait heboh 3 periode.  https://t.co/JjtZ6GCBq2'",04/19/2022 06:27:56
1516301262337495042,Revan Sian,b'Jabatan presiden 3 periode &gt; rakyat rindu era SBY &gt; SBY maju kalahkan jokowi \n\nJadi isu ini dihembuskan Demokrat krn berkeinginan mencalonkan SBY untuk pilpres untuk ke 3x nya #tolak3periode ada udang dibalik batu\xf0\x9f\x98\x82\xf0\x9f\x98\x82',04/19/2022 06:22:47
